patch,Mountain range,date [DD.MM.YYYY],time [HH:MM],water_temp [C],ph [pH],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],doc [ug l-1],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1]
GL13_UP_3,Southern Alps,13.02.19,13:20,0.7,6.76,9.3,4.9,Brewster,-44.0818,169.4317,1708,-44.0819,169.4317,1699,2390,1956,18,9,225,1.81,0.57,3.2,0.024356667,0.534592,0.137430406,1.634458282,0.572332113,3.750379337,0.319197293,26.188185,NA,57296764.5,0.000190097,73.56666667,NA,NA,NA,NA,NA,NA,NA,NA,6.8,2.9,9.6,NA
GL13_DN_1,Southern Alps,13.02.19,16:20,0.9,6.7,6.9,4.5,Brewster,-44.0818,169.4317,1708,-44.0838,169.4305,1655,2390,1956,241,53,225,1.81,0.53,3.41,0.002597333,0,0.143026309,1.618474673,0.345749649,2.394739055,0.127692814,20.35807,47175.062,37517904,2.31E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL13_DN_2,Southern Alps,13.02.19,16:20,0.9,6.7,6.9,4.5,Brewster,-44.0818,169.4317,1708,-44.0838,169.4305,1655,2390,1956,241,53,225,1.81,0.53,3.41,0.008608333,0,0.175998263,1.873388009,0.653941681,4.553436012,0.206465845,50.6443,NA,64181965.8,2.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL13_DN_3,Southern Alps,13.02.19,16:20,0.9,6.7,6.9,4.5,Brewster,-44.0818,169.4317,1708,-44.0838,169.4305,1655,2390,1956,241,53,225,1.81,0.53,3.41,0.013549,0,0.216358087,1.974216216,0.723101145,7.946450654,0.240895677,37.55834,NA,90846027.6,4.51E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL14_UP_1,Southern Alps,16.02.19,10:12,3.4,6.41,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7565,167.9857,1096,1991,1792,309,242,135,0.3,0.32,0.93,0.16609,0.821634,0.150409935,5.398467604,0.598313304,2.695794285,0.614392329,50.37168,29791.245,48808915.4,9.62E-05,108.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.8,25.4,8.2,NA
GL14_UP_2,Southern Alps,16.02.19,10:12,3.4,6.41,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7565,167.9857,1096,1991,1792,309,242,135,0.3,0.32,0.93,0.170620333,1.58483,0.877232508,5.362102967,0.61337406,2.633498998,0.308100435,48.93177,NA,57356145.7,0.000131025,108.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.8,25.4,8.2,NA
GL14_UP_3,Southern Alps,16.02.19,10:12,3.4,6.41,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7565,167.9857,1096,1991,1792,309,242,135,0.3,0.32,0.93,0.113155667,2.358448,0.185040065,4.839462132,0.923267371,2.720268425,0.214035218,26.27721,NA,66397514.7,0.000115613,108.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.8,25.4,8.2,NA
GL14_DN_1,Southern Alps,16.02.19,13:18,4.9,6.23,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7571,167.9865,1071,1991,1792,402,267,135,0.3,0.26,1.15,0.038028333,0.03337,0.130991095,2.455275031,0.292528313,1.438981255,0.53934501,44.946985,25460.19667,32626464.2,0.000166492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL14_DN_2,Southern Alps,16.02.19,13:18,4.9,6.23,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7571,167.9865,1071,1991,1792,402,267,135,0.3,0.26,1.15,0.108576667,0.082548,0.843333376,3.33084973,0.459512972,1.971538214,0.144846771,64.63348,NA,52210321.5,7.58E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL14_DN_3,Southern Alps,16.02.19,13:18,4.9,6.23,4.5,0,Mc Pherson,-44.7543,167.9833,1338,-44.7571,167.9865,1071,1991,1792,402,267,135,0.3,0.26,1.15,0.066757,1.183473,0.102227292,3.309350595,0.288890242,2.221742207,0.250271556,64.0235,NA,47809832,3.74E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL15_UP_1,Southern Alps,17.02.19,08:52,1.4,6.47,10.4,0.8,Age,-44.6121,168.0221,1316,-44.6121,168.0218,1288,2716,1987,27,28,225,1.6,0.65,2.46,0.002285667,0,0.021111085,0.505043723,0.091499292,0.666090859,0.042537621,15.69247,11953.39933,2742325.06,NA,82.1,NA,NA,NA,NA,NA,NA,NA,NA,9.1,24.5,37.7,NA
GL15_UP_2,Southern Alps,17.02.19,08:52,1.4,6.47,10.4,0.8,Age,-44.6121,168.0221,1316,-44.6121,168.0218,1288,2716,1987,27,28,225,1.6,0.65,2.46,0.004701,0,0.040041351,0.81981451,0.218401964,1.622312717,0.073437608,62.074475,NA,21317351.5,NA,82.1,NA,NA,NA,NA,NA,NA,NA,NA,9.1,24.5,37.7,NA
GL15_UP_3,Southern Alps,17.02.19,08:52,1.4,6.47,10.4,0.8,Age,-44.6121,168.0221,1316,-44.6121,168.0218,1288,2716,1987,27,28,225,1.6,0.65,2.46,0.002838,0,0.032358212,0.54944824,0.580355093,1.011427281,0.046860196,71.599375,NA,2897980.87,NA,82.1,NA,NA,NA,NA,NA,NA,NA,NA,9.1,24.5,37.7,NA
GL15_DN_1,Southern Alps,17.02.19,05:31,1.6,6.6,10.5,1.2,Age,-44.6121,168.0221,1316,-44.6121,168.0214,1259,2716,1987,57,57,225,1.6,0.65,2.46,0.086444,NA,0.035601229,0.929218157,0.359932018,1.043243193,0.042696489,3.607623,14919.399,4137059.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL15_DN_2,Southern Alps,17.02.19,05:31,1.6,6.6,10.5,1.2,Age,-44.6121,168.0221,1316,-44.6121,168.0214,1259,2716,1987,57,57,225,1.6,0.65,2.46,0.010362,1.50437,0.030671888,0.67035104,0.151576885,1.071927076,0.058034926,NA,NA,20961084.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL15_DN_3,Southern Alps,17.02.19,05:31,1.6,6.6,10.5,1.2,Age,-44.6121,168.0221,1316,-44.6121,168.0214,1259,2716,1987,57,57,225,1.6,0.65,2.46,0.010365333,0,0.0820917,1.5685278,0.633910119,0.933938072,0.382441232,5.0186675,NA,3990525.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL16_UP_1,Southern Alps,22.02.19,13:53,5.7,7.82,95.8,0.7,Birch Creek,-43.7869,170.0587,1926,-43.794,170.0643,1320,2320,2133,907,606,135,0.15,0.1,1.44,0.071213333,0,0.184111186,2.319657799,0.888151139,14.30908821,0.612378098,98.524025,31175.92133,40735318.8,9.78E-05,127.9,NA,NA,NA,NA,NA,NA,NA,NA,5.5,20.2,17.3,NA
GL16_UP_2,Southern Alps,22.02.19,13:53,5.7,7.82,95.8,0.7,Birch Creek,-43.7869,170.0587,1926,-43.794,170.0643,1320,2320,2133,907,606,135,0.15,0.1,1.44,0.062834667,0,0.232733394,2.094109516,0.574195946,10.81338798,0.317235076,76.57175,NA,11473600.6,0.000103482,127.9,NA,NA,NA,NA,NA,NA,NA,NA,5.5,20.2,17.3,NA
GL16_UP_3,Southern Alps,22.02.19,13:53,5.7,7.82,95.8,0.7,Birch Creek,-43.7869,170.0587,1926,-43.794,170.0643,1320,2320,2133,907,606,135,0.15,0.1,1.44,0.039197667,0,0.156677333,1.68626906,0.547926956,12.75621676,0.217089757,121.2715,NA,9676084.88,7.69E-05,127.9,NA,NA,NA,NA,NA,NA,NA,NA,5.5,20.2,17.3,NA
GL16_DN_1,Southern Alps,22.02.19,17:09,4.9,7.8,97.5,0.4,Birch Creek,-43.7869,170.0587,1926,-43.7946,170.0674,1206,2320,2133,1164,720,135,0.15,0.07,1.95,0.044238667,0,0.171901271,3.879399759,0.792416237,14.06673757,2.555835869,37.071365,23674.44933,16920651.9,2.38E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL16_DN_2,Southern Alps,22.02.19,17:09,4.9,7.8,97.5,0.4,Birch Creek,-43.7869,170.0587,1926,-43.7946,170.0674,1206,2320,2133,1164,720,135,0.15,0.07,1.95,0.046043333,0,0.258748549,2.333950659,1.057356171,15.86757815,0.320263945,68.681575,NA,9062489.67,1.90E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL16_DN_3,Southern Alps,22.02.19,17:09,4.9,7.8,97.5,0.4,Birch Creek,-43.7869,170.0587,1926,-43.7946,170.0674,1206,2320,2133,1164,720,135,0.15,0.07,1.95,0.049379667,0,0.168410797,1.935941105,0.731484148,15.87754278,0.307756741,68.85685,NA,13283089.2,6.32E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL17_UP_1,Southern Alps,23.02.19,11:50,5.9,7.47,21.2,23,Tewaewae,-43.6853,170.0768,1628,-43.6891,170.0822,1236,2293,1948,598,392,135,0.47,0.6,0.78,0.003182333,0,0.043540196,0.644889838,0.182380723,1.788879293,0.049911017,123.6217,27214.836,3287311.24,7.71E-05,90.66666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,23.8,8.5,NA
GL17_UP_2,Southern Alps,23.02.19,11:50,5.9,7.47,21.2,23,Tewaewae,-43.6853,170.0768,1628,-43.6891,170.0822,1236,2293,1948,598,392,135,0.47,0.6,0.78,0.002079667,0,0.041923648,0.700183965,0.129934076,2.261977133,0.027537372,53.19766,NA,3080358.57,0.000101279,90.66666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,23.8,8.5,NA
GL17_UP_3,Southern Alps,23.02.19,11:50,5.9,7.47,21.2,23,Tewaewae,-43.6853,170.0768,1628,-43.6891,170.0822,1236,2293,1948,598,392,135,0.47,0.6,0.78,0.002729667,0,0.041152625,0.560989851,0.131949457,1.548056568,0.030253404,85.592575,NA,12477417.9,0.000123819,90.66666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,23.8,8.5,NA
GL17_DN_1,Southern Alps,23.02.19,15:38,6.9,7.6,26,16.7,Tewaewae,-43.6853,170.0768,1628,-43.6936,170.0849,1006,2293,1948,1145,622,135,0.49,0.43,1.13,0.002893333,0,0.055979013,0.552395956,0.170884347,2.216212816,0.051225224,92.915225,25275.40033,4424899.83,2.05E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL17_DN_2,Southern Alps,23.02.19,15:38,6.9,7.6,26,16.7,Tewaewae,-43.6853,170.0768,1628,-43.6936,170.0849,1006,2293,1948,1145,622,135,0.49,0.43,1.13,0.001861,0,0.056577517,0.540502221,0.180630115,2.373866408,0.057471465,166.37445,NA,6671789.21,3.57E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL17_DN_3,Southern Alps,23.02.19,15:38,6.9,7.6,26,16.7,Tewaewae,-43.6853,170.0768,1628,-43.6936,170.0849,1006,2293,1948,1145,622,135,0.49,0.43,1.13,0.001959667,0,0.055245791,0.484916339,0.172957967,2.152254006,0.074942067,71.034975,NA,6311277.21,3.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL18_UP_1,Southern Alps,26.02.19,11:07,4.2,7.98,119,2.2,Charity,-43.8138,169.9233,1395,-43.8169,169.9252,1208,2151,1740,381,187,180,0.41,0.27,1.5,0,0,0.000624434,0.644249918,0.008710346,1.202349353,0,5.699836,15540.448,436794.401,3.98E-05,59.33333333,NA,NA,NA,NA,NA,NA,NA,NA,6.5,29.1,35.7,NA
GL18_UP_2,Southern Alps,26.02.19,11:07,4.2,7.98,119,2.2,Charity,-43.8138,169.9233,1395,-43.8169,169.9252,1208,2151,1740,381,187,180,0.41,0.27,1.5,2.38E-05,0,4.25E-05,0.453462846,0,1.372422542,0,10.30481,NA,651575.129,8.35E-05,59.33333333,NA,NA,NA,NA,NA,NA,NA,NA,6.5,29.1,35.7,NA
GL18_UP_3,Southern Alps,26.02.19,11:07,4.2,7.98,119,2.2,Charity,-43.8138,169.9233,1395,-43.8169,169.9252,1208,2151,1740,381,187,180,0.41,0.27,1.5,0.000328,0,0.005551734,0.488595558,0.020329182,5.250954449,0.001542681,13.08204,NA,342057.017,5.36E-05,59.33333333,NA,NA,NA,NA,NA,NA,NA,NA,6.5,29.1,35.7,NA
GL18_DN_1,Southern Alps,26.02.19,14:50,5.5,8,106.3,11.2,Charity,-43.8138,169.9233,1395,-43.8184,169.9279,1113,2151,1740,650,282,180,0.41,0.26,1.61,0,0,0.007889572,0.633717827,0.009059067,0.578713343,0.04088419,NA,24524.36433,464919.582,1.78E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL18_DN_2,Southern Alps,26.02.19,14:50,5.5,8,106.3,11.2,Charity,-43.8138,169.9233,1395,-43.8184,169.9279,1113,2151,1740,650,282,180,0.41,0.26,1.61,0,0,0.000414042,0.663778829,0.002607292,3.396154982,0,6.9263265,NA,397884.27,2.38E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL18_DN_3,Southern Alps,26.02.19,14:50,5.5,8,106.3,11.2,Charity,-43.8138,169.9233,1395,-43.8184,169.9279,1113,2151,1740,650,282,180,0.41,0.26,1.61,7.76E-05,0,0.000577946,0.680949754,0.004086276,1.570637977,0,3.289858,NA,1031595.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL19_UP_1,Southern Alps,27.02.19,09:37,0.1,8.69,122.4,232.7,Richardson,-43.8167,169.9336,1161,-43.8172,169.9336,1146,2391,1655,53,15,225,2.45,0.23,10.5,0,0,0,0.124566622,0.00507799,3.493856105,0.026748362,0.351658,49082.27867,122043.257,3.25E-05,66.8,NA,NA,NA,NA,NA,NA,NA,NA,6.8,58.1,45.9,NA
GL19_UP_2,Southern Alps,27.02.19,09:37,0.1,8.69,122.4,232.7,Richardson,-43.8167,169.9336,1161,-43.8172,169.9336,1146,2391,1655,53,15,225,2.45,0.23,10.5,0,0.283877,0.001242801,0.030064165,0.00121311,4.78642832,0.003248154,NA,NA,361804.27,2.99E-05,66.8,NA,NA,NA,NA,NA,NA,NA,NA,6.8,58.1,45.9,NA
GL19_UP_3,Southern Alps,27.02.19,09:37,0.1,8.69,122.4,232.7,Richardson,-43.8167,169.9336,1161,-43.8172,169.9336,1146,2391,1655,53,15,225,2.45,0.23,10.5,0,0,0.003698025,0,0,4.421932508,0,NA,NA,231494.795,2.32E-05,66.8,NA,NA,NA,NA,NA,NA,NA,NA,6.8,58.1,45.9,NA
GL19_DN_1,Southern Alps,27.02.19,16:07,1.8,8.29,126.5,65.5,Richardson,-43.8167,169.9336,1161,-43.8239,169.9231,1097,2391,1655,1179,64,225,2.86,0.19,15.19,0,0,0.04059743,0.556330538,0.056173789,10.60134711,0.032309319,5.5126495,30001.224,1542059.95,1.34E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL19_DN_2,Southern Alps,27.02.19,16:07,1.8,8.29,126.5,65.5,Richardson,-43.8167,169.9336,1161,-43.8239,169.9231,1097,2391,1655,1179,64,225,2.86,0.19,15.19,0,0,0.023747663,0.26387162,0.063241098,11.21397434,0,18.1602735,NA,691351.205,1.60E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL19_DN_3,Southern Alps,27.02.19,16:07,1.8,8.29,126.5,65.5,Richardson,-43.8167,169.9336,1161,-43.8239,169.9231,1097,2391,1655,1179,64,225,2.86,0.19,15.19,0,0.210422,0.012236735,0.217921642,0.01487675,12.57552691,0.032560148,8.51996,NA,979335.377,5.07E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL20_UP_1,Southern Alps,01.03.19,12:36,2.6,7.83,68.4,1.5,Mawson,-43.4189,170.5,1492,-43.418,170.5,1448,2459,2012,96,44,0,0.8,0.49,1.64,0,0,0.003349824,0.121682114,0.009887047,1.145588078,0,3.4104325,7743.079667,649825.721,2.01E-05,67.96666667,NA,NA,NA,NA,NA,NA,NA,NA,6.1,29.2,26.9,NA
GL20_UP_2,Southern Alps,01.03.19,12:36,2.6,7.83,68.4,1.5,Mawson,-43.4189,170.5,1492,-43.418,170.5,1448,2459,2012,96,44,0,0.8,0.49,1.64,0,0,0.000841545,0.11398731,0.008461511,0.595105948,0,1.4576,NA,757710.349,2.54E-05,67.96666667,NA,NA,NA,NA,NA,NA,NA,NA,6.1,29.2,26.9,NA
GL20_UP_3,Southern Alps,01.03.19,12:36,2.6,7.83,68.4,1.5,Mawson,-43.4189,170.5,1492,-43.418,170.5,1448,2459,2012,96,44,0,0.8,0.49,1.64,0.000336333,0,0.002295899,0.101108067,0.006449526,0.197995319,0,14.94994,NA,541941.093,NA,67.96666667,NA,NA,NA,NA,NA,NA,NA,NA,6.1,29.2,26.9,NA
GL20_DN_1,Southern Alps,01.03.19,16:45,5.3,7.81,62.6,2.9,Mawson,-43.4189,170.5,1492,-43.4074,170.4994,1004,2459,2012,1275,488,0,0.8,0.26,3.07,0.000244667,0,0.003909809,0.143683398,0.007918851,0.453016651,0.013062747,18.9643925,9565.860333,599551.799,3.19E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL20_DN_2,Southern Alps,01.03.19,16:45,5.3,7.81,62.6,2.9,Mawson,-43.4189,170.5,1492,-43.4074,170.4994,1004,2459,2012,1275,488,0,0.8,0.26,3.07,0.000935667,0.147132,0.004064681,0.132958851,0.016187121,0.542418367,0,11.41512,NA,916605.459,1.88E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL20_DN_3,Southern Alps,01.03.19,16:45,5.3,7.81,62.6,2.9,Mawson,-43.4189,170.5,1492,-43.4074,170.4994,1004,2459,2012,1275,488,0,0.8,0.26,3.07,9.88E-05,0,0.004987953,0.184276646,0.018282207,0.356675577,0,31.75254,NA,649907.513,2.38E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL21_UP_1,Southern Alps,02.03.19,10:12,3.4,7.59,33.7,2.3,Shackleton,-43.4035,170.5078,1192,-43.4043,170.5064,1138,2296,1872,145,54,225,2.23,0.56,4.02,0.001400667,0,0.007260569,0.202363229,0.019379308,0.481586968,0.062961795,87.523065,12595.92767,1275245.82,3.39E-05,104.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,21.8,12.9,NA
GL21_UP_2,Southern Alps,02.03.19,10:12,3.4,7.59,33.7,2.3,Shackleton,-43.4035,170.5078,1192,-43.4043,170.5064,1138,2296,1872,145,54,225,2.23,0.56,4.02,0.002305333,0,0.007437559,0.323971781,0.035269826,0.520824864,0.032732741,44.486785,NA,1577587.54,3.62E-05,104.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,21.8,12.9,NA
GL21_UP_3,Southern Alps,02.03.19,10:12,3.4,7.59,33.7,2.3,Shackleton,-43.4035,170.5078,1192,-43.4043,170.5064,1138,2296,1872,145,54,225,2.23,0.56,4.02,0.001926,0,0.005643254,0.291424831,0.085318958,0.456932935,0.009355656,104.1026,NA,1535208.61,4.46E-05,104.7666667,NA,NA,NA,NA,NA,NA,NA,NA,5.6,21.8,12.9,NA
GL21_DN_1,Southern Alps,02.03.19,13:43,2.7,7.54,25.4,4.7,Shackleton,-43.4035,170.5078,1192,-43.406,170.501,982,2296,1872,621,210,225,2.38,0.44,5.42,9.00E-05,0,0.003964985,0.149149488,0.011803277,0.258855922,0.05297476,6.0597975,10078.40167,584498.868,1.71E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL21_DN_2,Southern Alps,02.03.19,13:43,2.7,7.54,25.4,4.7,Shackleton,-43.4035,170.5078,1192,-43.406,170.501,982,2296,1872,621,210,225,2.38,0.44,5.42,6.87E-05,0,0.002244001,0.086622194,0.003541256,0.49132445,0.034789922,8.06844,NA,1455842.15,2.15E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL21_DN_3,Southern Alps,02.03.19,13:43,2.7,7.54,25.4,4.7,Shackleton,-43.4035,170.5078,1192,-43.406,170.501,982,2296,1872,621,210,225,2.38,0.44,5.42,0.000172333,0,0.004839202,0.118914556,0.01103324,0.32692785,0.067890212,12.030905,NA,1910325.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL22_UP_1,European Alps,25.06.19,09:13,0.2,9.24,120.3,235.3,Valsorey,45.916,7.2673,2459,45.9166,7.2669,2441,3722,3143,76,18,45,1.97,0.43,4.58,0.007273667,3.856497,0.006360215,0.333547952,0.020092105,4.108196926,0.003845422,NA,NA,NA,2.91E-05,201.1,1.094925,1.17069,2.26644,15.74157,1.34423,30.10875,NA,NA,2.04,51.06,215.49,2.61
GL22_UP_2,European Alps,25.06.19,09:13,0.2,9.24,120.3,235.3,Valsorey,45.916,7.2673,2459,45.9166,7.2669,2441,3722,3143,76,18,45,1.97,0.43,4.58,1.42E-05,2.732204,0.006298224,0.542613226,0.029491207,6.710694543,0.018111245,NA,NA,NA,9.21E-05,201.1,1.094925,1.17069,2.26644,15.74157,1.34423,30.10875,NA,NA,2.04,51.06,215.49,2.61
GL22_UP_3,European Alps,25.06.19,09:13,0.2,9.24,120.3,235.3,Valsorey,45.916,7.2673,2459,45.9166,7.2669,2441,3722,3143,76,18,45,1.97,0.43,4.58,0.000532667,2.378061,0.005469014,0.841921517,0.010780898,2.485558143,0,NA,NA,NA,8.70E-05,201.1,1.094925,1.17069,2.26644,15.74157,1.34423,30.10875,NA,NA,2.04,51.06,215.49,2.61
GL22_DN_1,European Alps,25.06.19,13:36,4.7,8.93,163,140.3,Valsorey,45.916,7.2673,2459,45.9208,7.257,2387,3722,3143,973,72,45,1.97,0.24,8.12,0.001584667,1.666033,0.007780828,1.436326943,0.024248762,8.471373427,0.001517618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,38.94,199.48,1.57
GL22_DN_2,European Alps,25.06.19,13:36,4.7,8.93,163,140.3,Valsorey,45.916,7.2673,2459,45.9208,7.257,2387,3722,3143,973,72,45,1.97,0.24,8.12,0.002420667,2.618934,0.012449958,1.111866565,0.023960264,6.456175,0.021051959,NA,NA,NA,2.92E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,38.94,199.48,1.57
GL22_DN_3,European Alps,25.06.19,13:36,4.7,8.93,163,140.3,Valsorey,45.916,7.2673,2459,45.9208,7.257,2387,3722,3143,973,72,45,1.97,0.24,8.12,0.042358333,5.891193,0.117112366,5.646629319,1.398447362,29.44360609,0.697613354,NA,NA,NA,0.000236614,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,38.94,199.48,1.57
GL23_UP_1,European Alps,03.06.20,12:46,0.3,9.21,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,3446,3007,15,3,315,3.01,0.84,3.56,0.000545633,NA,0.010703767,0.411561389,0.009667753,3.938650909,0.01031226,13.189125,NA,12625207.5,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,0.92,40.9,121.89,2
GL23_UP_2,European Alps,03.06.20,12:46,0.3,9.21,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,3446,3007,15,3,315,3.01,0.84,3.56,0.001948,NA,0.01563029,0.371018663,0.022891569,12.34770284,0.010889026,13.11765,NA,12270396.7,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,0.92,40.9,121.89,2
GL23_UP_3,European Alps,03.06.20,12:46,0.3,9.21,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,3446,3007,15,3,315,3.01,0.84,3.56,0.000942667,NA,0.031842154,1.126705705,0.040338581,8.919008867,0.019396594,15.8828,NA,11691102.8,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,0.92,40.9,121.89,2
GL23_DN_1,European Alps,03.06.20,15:18,2.4,8.52,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,3462,3027,778,58,315,4.52,0.59,7.71,0.000395667,4.42772,0.007626528,0.627822352,0.002710162,3.272475032,0.02284615,7.9461875,NA,6347686.98,NA,NA,0.217855,0.64074,2.279345,12.13265,0.16834,17.22176,NA,NA,7.72,32.82,122.21,4.58
GL23_DN_2,European Alps,03.06.20,15:18,2.4,8.52,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,3462,3027,778,58,315,4.52,0.59,7.71,0.000349667,NA,0.013465587,0.662862043,0.006251337,5.214155925,0.029754409,14.0835825,NA,8238038.68,NA,NA,0.217855,0.64074,2.279345,12.13265,0.16834,17.22176,NA,NA,7.72,32.82,122.21,4.58
GL23_DN_3,European Alps,03.06.20,15:18,2.4,8.52,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,3462,3027,778,58,315,4.52,0.59,7.71,0.001693667,5.967404,0.036464552,0.728610086,0.028634956,10.63506045,0.003280009,23.047945,NA,15264685.3,NA,NA,0.217855,0.64074,2.279345,12.13265,0.16834,17.22176,NA,NA,7.72,32.82,122.21,4.58
GL24_UP_1,European Alps,04.06.20,09:10,0,8.83,75,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,4012,3023,31,5,45,14.15,0.54,26.02,0.000656333,1.752322,0.006723508,0.169687216,0.009543043,2.992815951,0.007596143,15.7287,NA,16848762.3,2.55E-05,147.6666667,1.064114,0.747735,0.721206,NA,NA,NA,NA,NA,1.64,16.55,186.4,2.08
GL24_UP_2,European Alps,04.06.20,09:10,0,8.83,75,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,4012,3023,31,5,45,14.15,0.54,26.02,0.01942,0,0.003436333,0.083055427,0.007517807,2.064737858,0.003339557,6.9740575,NA,9576143.05,1.58E-05,147.6666667,1.064114,0.747735,0.721206,NA,NA,NA,NA,NA,1.64,16.55,186.4,2.08
GL24_UP_3,European Alps,04.06.20,09:10,0,8.83,75,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,4012,3023,31,5,45,14.15,0.54,26.02,0.020264,0,0.004557107,0.217802671,0.008353746,1.98797831,0.001686485,NA,NA,7704947.31,3.49E-05,147.6666667,1.064114,0.747735,0.721206,NA,NA,NA,NA,NA,1.64,16.55,186.4,2.08
GL24_DN_1,European Alps,04.06.20,11:50,1.9,8.45,77,93.7,Zmutt,46.0014,7.6508,2322,46.003,7.6573,2247,4012,3019,536,75,45,14.58,0.53,27.29,0.005411667,2.650782,0.03803928,0.550476403,0.117976649,5.475701777,0.041487332,NA,NA,17725823.1,2.91E-05,NA,0.498975,0.484575,0.72057,9.83118,0.13843,13.79378,NA,NA,0.99,17.92,170.71,1.4
